SeriesCode,GeoAreaName,TimePeriod,values
Land Degredation,Afghanistan,2015,0.08247422680412371
Land Degredation,Albania,2015,0.08247422680412371
Land Degredation,Algeria,2015,0.010309278350515464
Land Degredation,American Samoa,2015,
Land Degredation,Andorra,2015,
Land Degredation,Angola,2015,0.20618556701030927
Land Degredation,Anguilla,2015,
Land Degredation,Antigua and Barbuda,2015,
Land Degredation,Argentina,2015,0.4020618556701031
Land Degredation,Armenia,2015,0.020618556701030927
Land Degredation,Aruba,2015,
Land Degredation,Australia,2015,
Land Degredation,Austria,2015,
Land Degredation,Azerbaijan,2015,
Land Degredation,Bahamas,2015,
Land Degredation,Bahrain,2015,
Land Degredation,Bangladesh,2015,0.6701030927835051
Land Degredation,Barbados,2015,
Land Degredation,Belarus,2015,0.010309278350515464
Land Degredation,Belgium,2015,0.1134020618556701
Land Degredation,Belize,2015,0.8350515463917526
Land Degredation,Benin,2015,0.5463917525773195
Land Degredation,Bermuda,2015,
Land Degredation,Bhutan,2015,0.10309278350515463
Land Degredation,Bolivia,2015,0.18556701030927836
Land Degredation,Bosnia and Herzegovina,2015,0.041237113402061855
Land Degredation,Botswana,2015,0.5257731958762887
Land Degredation,Brazil,2015,0.27835051546391754
Land Degredation,British Indian Ocean Territory,2015,
Land Degredation,British Virgin Islands,2015,
Land Degredation,Brunei,2015,
Land Degredation,Bulgaria,2015,
Land Degredation,Burkina Faso,2015,0.1958762886597938
Land Degredation,Burundi,2015,0.29896907216494845
Land Degredation,Cambodia,2015,0.3402061855670103
Land Degredation,Cameroon,2015,0.0
Land Degredation,Canada,2015,
Land Degredation,Cape Verde,2015,0.17525773195876287
Land Degredation,Cayman Islands,2015,
Land Degredation,Central African Republic,2015,0.13402061855670103
Land Degredation,Chad,2015,0.35051546391752575
Land Degredation,Chile,2015,0.010309278350515464
Land Degredation,China,2015,0.27835051546391754
Land Degredation,Christmas Island,2015,
Land Degredation,Cocos [Keeling] Islands,2015,
Land Degredation,Colombia,2015,0.07216494845360824
Land Degredation,Comoros,2015,0.2268041237113402
Land Degredation,Congo [DRC],2015,0.10309278350515463
Land Degredation,Cook Islands,2015,
Land Degredation,Costa Rica,2015,0.09278350515463918
Land Degredation,Croatia,2015,
Land Degredation,Cuba,2015,
Land Degredation,Cyprus,2015,0.1958762886597938
Land Degredation,Czech Republic,2015,0.061855670103092786
Land Degredation,Denmark,2015,
Land Degredation,Djibouti,2015,
Land Degredation,Dominica,2015,
Land Degredation,Dominican Republic,2015,
Land Degredation,Ecuador,2015,0.30927835051546393
Land Degredation,Egypt,2015,0.010309278350515464
Land Degredation,El Salvador,2015,0.16494845360824742
Land Degredation,Equatorial Guinea,2015,0.1958762886597938
Land Degredation,Eritrea,2015,0.36082474226804123
Land Degredation,Estonia,2015,
Land Degredation,Ethiopia,2015,0.29896907216494845
Land Degredation,Falkland Islands [Islas Malvinas],2015,
Land Degredation,Faroe Islands,2015,
Land Degredation,Fiji,2015,
Land Degredation,Finland,2015,0.010309278350515464
Land Degredation,France,2015,0.12371134020618557
Land Degredation,French Guiana,2015,
Land Degredation,French Polynesia,2015,
Land Degredation,French Polynesia,2015,
Land Degredation,French Southern Territories,2015,
Land Degredation,Gabon,2015,0.16494845360824742
Land Degredation,Gambia,2015,0.14432989690721648
Land Degredation,Georgia,2015,0.061855670103092786
Land Degredation,Germany,2015,
Land Degredation,Ghana,2015,0.14432989690721648
Land Degredation,Gibraltar,2015,
Land Degredation,Greece,2015,0.16494845360824742
Land Degredation,Greenland,2015,
Land Degredation,Grenada,2015,
Land Degredation,Guadeloupe,2015,
Land Degredation,Guam,2015,
Land Degredation,Guatemala,2015,0.24742268041237114
Land Degredation,Guernsey,2015,
Land Degredation,Guinea,2015,0.1134020618556701
Land Degredation,Guinea-Bissau,2015,0.15463917525773196
Land Degredation,Guyana,2015,0.16494845360824742
Land Degredation,Haiti,2015,
Land Degredation,Heard Island and McDonald Islands,2015,
Land Degredation,Honduras,2015,
Land Degredation,Hong Kong,2015,
Land Degredation,Hungary,2015,0.13402061855670103
Land Degredation,Iceland,2015,
Land Degredation,India,2015,0.30927835051546393
Land Degredation,Indonesia,2015,0.21649484536082475
Land Degredation,Iran,2015,0.23711340206185566
Land Degredation,Iraq,2015,0.26804123711340205
Land Degredation,Ireland,2015,
Land Degredation,Isle of Man,2015,
Land Degredation,Israel,2015,
Land Degredation,Italy,2015,0.13402061855670103
Land Degredation,Jamaica,2015,
Land Degredation,Japan,2015,
Land Degredation,Jersey,2015,
Land Degredation,Jordan,2015,0.041237113402061855
Land Degredation,Kazakhstan,2015,0.3711340206185567
Land Degredation,Kenya,2015,0.41237113402061853
Land Degredation,Kiribati,2015,
Land Degredation,Kuwait,2015,0.6597938144329897
Land Degredation,Kyrgyzstan,2015,0.24742268041237114
Land Degredation,Laos,2015,
Land Degredation,Latvia,2015,0.13402061855670103
Land Degredation,Lebanon,2015,
Land Degredation,Lesotho,2015,0.20618556701030927
Land Degredation,Liberia,2015,0.29896907216494845
Land Degredation,Libya,2015,
Land Degredation,Liechtenstein,2015,
Land Degredation,Lithuania,2015,0.030927835051546393
Land Degredation,Luxembourg,2015,0.041237113402061855
Land Degredation,Macedonia [FYROM],2015,
Land Degredation,Madagascar,2015,0.30927835051546393
Land Degredation,Malawi,2015,0.17525773195876287
Land Degredation,Malaysia,2015,0.16494845360824742
Land Degredation,Maldives,2015,
Land Degredation,Mali,2015,0.030927835051546393
Land Degredation,Malta,2015,
Land Degredation,Marshall Islands,2015,
Land Degredation,Martinique,2015,
Land Degredation,Mauritania,2015,0.030927835051546393
Land Degredation,Mauritius,2015,0.27835051546391754
Land Degredation,Mayotte,2015,
Land Degredation,Mexico,2015,0.4845360824742268
Land Degredation,Micronesia,2015,
Land Degredation,Micronesia,2015,
Land Degredation,Moldova,2015,0.29896907216494845
Land Degredation,Monaco,2015,
Land Degredation,Mongolia,2015,0.13402061855670103
Land Degredation,Montenegro,2015,0.061855670103092786
Land Degredation,Montserrat,2015,
Land Degredation,Morocco,2015,0.1958762886597938
Land Degredation,Mozambique,2015,
Land Degredation,Myanmar [Burma],2015,0.23711340206185566
Land Degredation,Namibia,2015,0.1958762886597938
Land Degredation,Nauru,2015,
Land Degredation,Nepal,2015,
Land Degredation,Netherlands,2015,
Land Degredation,New Caledonia,2015,
Land Degredation,New Zealand,2015,
Land Degredation,Nicaragua,2015,
Land Degredation,Niger,2015,0.07216494845360824
Land Degredation,Nigeria,2015,0.32989690721649484
Land Degredation,Niue,2015,
Land Degredation,Norfolk Island,2015,
Land Degredation,North Korea,2015,
Land Degredation,Northern Mariana Islands,2015,
Land Degredation,Norway,2015,
Land Degredation,Oman,2015,0.07216494845360824
Land Degredation,Pakistan,2015,0.05154639175257732
Land Degredation,Palau,2015,
Land Degredation,Palestinian Territories,2015,0.15463917525773196
Land Degredation,Panama,2015,0.14432989690721648
Land Degredation,Papua New Guinea,2015,0.21649484536082475
Land Degredation,Paraguay,2015,0.5360824742268041
Land Degredation,Peru,2015,
Land Degredation,Philippines,2015,0.3917525773195876
Land Degredation,Pitcairn Islands,2015,
Land Degredation,Poland,2015,0.05154639175257732
Land Degredation,Portugal,2015,0.32989690721649484
Land Degredation,Puerto Rico,2015,
Land Degredation,Qatar,2015,0.061855670103092786
Land Degredation,Romania,2015,0.020618556701030927
Land Degredation,Russia,2015,0.061855670103092786
Land Degredation,Rwanda,2015,0.12371134020618557
Land Degredation,Saint Helena,2015,
Land Degredation,Saint Kitts and Nevis,2015,
Land Degredation,Saint Lucia,2015,
Land Degredation,Saint Pierre and Miquelon,2015,
Land Degredation,Saint Vincent and the Grenadines,2015,
Land Degredation,Samoa,2015,
Land Degredation,San Marino,2015,
Land Degredation,Saudi Arabia,2015,0.041237113402061855
Land Degredation,Senegal,2015,0.061855670103092786
Land Degredation,Serbia,2015,0.061855670103092786
Land Degredation,Seychelles,2015,0.12371134020618557
Land Degredation,Sierra Leone,2015,0.18556701030927836
Land Degredation,Singapore,2015,
Land Degredation,Slovakia,2015,0.041237113402061855
Land Degredation,Slovenia,2015,0.05154639175257732
Land Degredation,Solomon Islands,2015,
Land Degredation,Somalia,2015,0.23711340206185566
Land Degredation,South Africa,2015,0.8041237113402062
Land Degredation,South Georgia and the South Sandwich Islands,2015,
Land Degredation,South Korea,2015,
Land Degredation,Spain,2015,0.18556701030927836
Land Degredation,Sri Lanka,2015,0.3711340206185567
Land Degredation,Sudan,2015,
Land Degredation,Sudan,2015,0.12371134020618557
Land Degredation,Suriname,2015,0.21649484536082475
Land Degredation,Svalbard and Jan Mayen,2015,
Land Degredation,Sweden,2015,
Land Degredation,Switzerland,2015,
Land Degredation,Syria,2015,
Land Degredation,Tajikistan,2015,1.0
Land Degredation,Tanzania,2015,
Land Degredation,Thailand,2015,0.21649484536082475
Land Degredation,Timor-Leste,2015,
Land Degredation,Togo,2015,0.12371134020618557
Land Degredation,Tokelau,2015,
Land Degredation,Tonga,2015,
Land Degredation,Trinidad and Tobago,2015,
Land Degredation,Tunisia,2015,0.13402061855670103
Land Degredation,Turkey,2015,0.09278350515463918
Land Degredation,Turkmenistan,2015,0.2268041237113402
Land Degredation,Turks and Caicos Islands,2015,
Land Degredation,Tuvalu,2015,
Land Degredation,U.S. Minor Outlying Islands,2015,
Land Degredation,U.S. Virgin Islands,2015,
Land Degredation,Uganda,2015,0.2268041237113402
Land Degredation,Ukraine,2015,0.25773195876288657
Land Degredation,United Arab Emirates,2015,0.010309278350515464
Land Degredation,United Kingdom,2015,
Land Degredation,United States,2015,
Land Degredation,Uruguay,2015,0.26804123711340205
Land Degredation,Uzbekistan,2015,0.29896907216494845
Land Degredation,Vanuatu,2015,
Land Degredation,Venezuela,2015,0.15463917525773196
Land Degredation,Vietnam,2015,0.31958762886597936
Land Degredation,Wallis and Futuna,2015,
Land Degredation,Western Sahara,2015,0.1958762886597938
Land Degredation,Yemen,2015,
Land Degredation,Zambia,2015,0.07216494845360824
Land Degredation,Zimbabwe,2015,0.3711340206185567